AsOfDate,BankId,AccountNumber,AccountName,BaiControl,Currency,Transaction,Reference,Amount,Description,AdditionalRemittance,RemittanceOriginator,RemittanceBeneficiary,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText,PrimaryRemittanceDocumentInformation,ActualAmountPaid,GrossAmountofRemittanceDocument,AmountofNegotiatedDiscount,AdjustmentInformation,DateofRemittanceDocument,SecondaryRemittanceDocumentInformation,RemittanceFreeText
11/14/2018,'031207607,8026322354,The HC Operating Company FBO P,145,USD,ACH Credits,'18317014835941,78.39,ACH CREDIT RECEIVED - Cust ID: 17014 Desc: SUPPLIER D Comp Name: WAYFAIR LLC Comp ID: 7262188108 SEC: CCD Cust Name: The HC Companies Date: 11-14-18 Time: 05:38 AM Addenda: 7051928195,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016042,79.86,CHECK 93016042 075453461,
11/16/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003930,83.12,CHECK 88003930 084304358,
11/06/2018,'031207607,8026322354,The HC Operating Company FBO P,145,USD,ACH Credits,'18310001247895,94.32,ACH CREDIT RECEIVED - Cust ID: 17014 Desc: SUPPLIER D Comp Name: WAYFAIR LLC Comp ID: 7262188108 SEC: CCD Cust Name: The HC Companies Date: 11-06-18 Time: 05:28 AM Addenda: 7051920890,
11/08/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003905,99.00,CHECK 88003905 083157438,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016035,101.15,CHECK 93016035 085773609,
11/28/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016181,108.00,CHECK 93016181 086802723,
11/19/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003927,108.05,CHECK 88003927 085371961,
11/23/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00059001247,111.14,CHECK 59001247 083679895,
11/16/2018,'031207607,8026322338,The HC Operating Company PAYR,275,USD,ZBA Credits,'08026322346,115.12,FUNDS TRANSFER FROM ACCT 8026322346,
11/16/2018,'031207607,8026322338,The HC Operating Company PAYR,455,USD,ACH Debits,'18319905306399,115.12,ACH DEBIT RECEIVED - Cust ID: HCCO472709414 Desc: FUNDING Comp Name: BASIC NEO Comp ID: 1382883561 SEC: CCD Cust Name: THE HC COMPANIES INC. Date: 11-16-18 Time: 05:51 AM Addenda: No Addenda,
11/16/2018,'031207607,8026322346,The HC Operating Company OPERA,575,USD,ZBA Debits,'08026322338,115.12,FUNDS TRANSFER TO ACCT 8026322338,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093015955,116.22,CHECK 93015955 085170360,
11/01/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00059001227,117.93,CHECK 59001227 086479041,
11/08/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00059001236,117.93,CHECK 59001236 083089567,
11/05/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003907,119.09,CHECK 88003907 084590684,
11/27/2018,'031207607,8026322338,The HC Operating Company PAYR,455,USD,ACH Debits,'18330008156475,122.90,ACH DEBIT RECEIVED - Cust ID: 99994 Desc: BANCORPSV Comp Name: BANCORPSV Comp ID: 1050006509 Batch Discr: W0 SEC: CCD Cust Name: BASIC NEO Date: 11-27-18 Time: 05:29 AM Addenda: 705WH-BASIC NEO-99994-SETTLE PURCHASE,
11/28/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016203,124.10,CHECK 93016203 086398549,
11/20/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016149,125.00,CHECK 93016149 085849708,
11/26/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016124,125.20,CHECK 93016124 085039413,
11/19/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00059001241,129.80,CHECK 59001241 084595566,
11/28/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016208,129.90,CHECK 93016208 086398464,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00064000605,133.54,CHECK 64000605 085784281,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016018,139.00,CHECK 93016018 085783955,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00059001235,139.04,CHECK 59001235 075453462,
11/21/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016114,139.22,CHECK 93016114 083382778,
11/16/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016080,140.00,CHECK 93016080 084248613,
11/20/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003939,149.79,CHECK 88003939 086516754,
11/06/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016021,151.52,CHECK 93016021 086013105,
11/20/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003915,168.89,CHECK 88003915 086514280,
11/21/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016115,168.94,CHECK 93016115 083377475,
11/20/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016129,170.00,CHECK 93016129 086520917,
11/19/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003946,171.20,CHECK 88003946 085368627,
11/07/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016026,172.20,CHECK 93016026 086707197,
11/21/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003942,174.31,CHECK 88003942 083381640,
11/20/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003951,176.68,CHECK 88003951 086514715,
11/27/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016170,177.88,CHECK 93016170 086048875,
11/19/2018,'031207607,8026322354,The HC Operating Company FBO P,145,USD,ACH Credits,'18323002344846,178.00,ACH CREDIT RECEIVED - Cust ID: OFA000127109911 Desc: EDI PYMNTS Comp Name: AMAZON.CO1159853 Comp ID: 6820544687 Batch Discr: EDI SEC: CCD Cust Name: THE HC COMPANIES INC. Date: 11-19-18 Time: 05:42 AM Addenda: No Addenda,
11/27/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00059001250,178.60,CHECK 59001250 074001814,
11/08/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093016028,180.00,CHECK 93016028 083461809,
11/08/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00093015954,180.00,CHECK 93015954 083461810,
11/14/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00059001243,181.41,CHECK 59001243 086852206,
11/27/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00059001252,181.61,CHECK 59001252 086141563,
11/01/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00064000604,186.45,CHECK 64000604 086414305,
11/20/2018,'031207607,8026322354,The HC Operating Company FBO P,145,USD,ACH Credits,'18324009434653,190.09,ACH CREDIT RECEIVED - Cust ID: 17014 Desc: SUPPLIER D Comp Name: WAYFAIR LLC Comp ID: 7262188108 SEC: CCD Cust Name: The HC Companies Date: 11-20-18 Time: 05:27 AM Addenda: 7051938993,
11/02/2018,'031207607,8026322338,The HC Operating Company PAYR,455,USD,ACH Debits,'18305906185081,192.30,ACH DEBIT RECEIVED - Cust ID: HCCO472709414 Desc: FUNDING Comp Name: BASIC NEO Comp ID: 1382883561 SEC: CCD Cust Name: THE HC COMPANIES INC. Date: 11-02-18 Time: 06:00 AM Addenda: No Addenda,
11/02/2018,'031207607,8026322338,The HC Operating Company PAYR,275,USD,ZBA Credits,'08026322346,192.30,FUNDS TRANSFER FROM ACCT 8026322346,
11/02/2018,'031207607,8026322346,The HC Operating Company OPERA,575,USD,ZBA Debits,'08026322338,192.30,FUNDS TRANSFER TO ACCT 8026322338,
11/14/2018,'031207607,8026322346,The HC Operating Company OPERA,475,USD,Checks Paid,'00088003924,213.00,CHECK 88003924 077233234,
